Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2010,7,1,2.096703,2.0986707,2.0986476,2.0989374,2.0987967,2.0985615,2.0826519,2.0697579,2.0864718,2.0967891,2.098614,2.097606,2.0950209,2.0971902,2.095653,2.0960037,2.0957454,2.0838006,2.0978937,2.0971629,2.0991516,2.1,2.0988366,2.0926962
2010,7,2,2.0805918,2.0790903,2.0895294,2.0880699,2.0648838,2.0457633,1.9116636,2.0082825,2.0783217,2.076522,2.0706672,2.0683887,2.0409543,2.0282808,2.0503413,2.0405994,1.9951848,1.9531743,1.8319308,1.6711548,1.5904581,1.5292809,1.6787148,1.7239404
2010,7,3,1.4606508,1.8092592,1.8728871,1.9530693,1.9798317,2.038974,2.0770386,2.0880699,2.0815641,2.090088,2.0943195,2.0794725,2.0361201,2.0823138,2.0734224,2.0443164,2.0368341,2.0471745,1.4664426,1.4893473,1.2586581,0.7964481,0.4625901,0.4231353
2010,7,4,0.4508007,0.3530289,0.3247482,0.2895375,0.2267055,0.2928513,0.6110874,0.7169652,0.6874371,0.473025,0.2439045,0.139755,0.0767697,0,0,0,0,0,0,0,0,0.071505,0.0805035,0
2010,7,5,0,0.0728868,0.066927,0.0676641,0.0733656,0.1372896,0.1899156,0.1520022,0.0901236,0.0665259,0.0666729,0.1075494,0.1596168,0.1543899,0.1815975,0.1748376,0.267561,0.4527852,0.5330388,0.5480244,0.6940668,0.7637742,0.9923928,1.5081024
2010,7,6,0.799722,0.4883235,0.3405297,0.3633525,0.4409853,0.4682391,0.756756,0.6413085,0.4558869,0.3317916,0.2757594,0.2614899,0.3482283,0.4091283,0.4541124,0.4700577,0.8809395,1.1552856,1.3475658,1.5228801,1.296603,1.223565,1.3777323,1.7684142
2010,7,7,1.0603152,0.8085966,0.8570772,0.7065282,0.6427449,0.610533,0.850311,0.9618294,0.8205078,0.5970384,0.4412016,0.369264,0.4659732,0.3464643,0.2818389,0.2514351,0.2061171,0.1722378,0.2378313,0.2660301,0.3440094,0.2737602,0.4554438,0.726873
2010,7,8,0.5270349,0.3815259,0.3720633,0.3459372,0.4101447,0.4958814,0.5964903,0.8628459,0.9016098,0.9452457,1.4385441,1.847286,1.8800166,1.8521286,1.7892693,1.8832884,1.9425987,1.9506459,1.9947249,1.6205637,1.6652937,1.6381155,1.8901365,2.009889
2010,7,9,1.9899369,1.8508014,1.4603295,1.2307491,1.2923694,1.1726757,1.2990684,1.6673391,1.4981379,1.589889,1.3963446,0.8479485,0.7599417,0.634158,0.6639654,1.0303818,1.2689859,1.2188883,1.0852842,1.2540192,1.247946,1.5915942,1.0903578,0.3784767
2010,7,10,0.1814043,0.2226735,0.1519203,0.1524117,0.1713201,0.1096725,0,0,0.1486863,0.2923977,0.6248025,0.7596225,0.6716325,0.6066543,0.4235532,0.8655675,1.5571395,1.5556632,1.3385694,1.6020228,0.8459283,1.7748654,2.0190471,2.0838237
2010,7,11,2.094645,2.0968584,2.0960142,2.0906592,2.087064,2.0855667,2.0207082,2.0420106,2.0553624,2.0337345,1.9481847,2.002728,2.0231421,2.0147421,1.9921587,1.9504338,1.8628596,1.9213677,1.9266597,1.9071738,1.8711903,1.9333419,2.0212374,2.0096895
2010,7,12,2.0444004,2.027151,2.0050569,2.0180811,2.0293413,1.871499,1.3071576,1.9861086,2.0309058,2.0245008,2.0587455,2.0621076,2.039247,1.9433757,1.9074405,1.8862263,1.9158048,2.0569878,2.0362629,1.7826375,1.7652579,1.899849,1.6547139,1.7241714
2010,7,13,1.8638151,1.9048932,1.8292659,1.8172917,1.6232916,1.5452556,1.8477921,1.9350933,1.6981713,1.6598967,1.6131465,1.5077916,1.1918466,1.0559787,0.8513253,0.7925274,0.7795326,0.5667354,0.2441607,0.302064,0.2427558,0.1217013,0,0
2010,7,14,0,0,0,0,0,0.0630525,0.1329867,0.1166046,0.1358889,0.2357145,0.202755,0.227304,0.1695855,0.1685901,0.0999432,0.1217664,0.2489445,0.2031855,0.1064469,0.3188157,0.3262455,0.1975449,0.1749321,0.233247
2010,7,15,0.4285953,0.5255418,0.8557227,1.2799899,1.4887173,1.2707625,1.082025,1.0131408,0.7095879,0.3826767,0.3487596,0.2149266,0.3533859,0.2905875,0.277053,0.3535665,0.4817862,0.5505948,0.4527852,0.2769081,0.0734475,0.1240281,1.7155677,2.0826519
2010,7,16,0.2756166,0.2783508,0,0.974946,0.8452542,0.1992312,0.2516976,0.0939834,0.1223628,0.0966294,0,0,0,0,0.0769797,0.1998675,0.1715952,0.1215039,0.1906254,0.3026856,0.5078745,0.5441835,0.5612292,1.1469444
2010,7,17,0.9071517,1.5158241,1.6292577,1.7934315,1.8296229,1.6159017,1.3544601,1.7239404,1.7449446,1.854111,1.8879714,1.8922827,1.7816232,1.7118024,1.7132178,1.7571561,1.7667342,1.8816588,1.7844582,1.7848614,1.7398353,1.7578008,1.8674481,1.9089021
2010,7,18,1.6136988,1.7754849,1.9233543,1.9779921,1.9852791,1.9706505,1.9847772,2.0434722,2.0035092,1.9534872,1.9032699,1.8481281,1.9034064,2.014047,2.014047,1.9773726,1.974777,2.0025852,1.7431743,1.1929302,0.9948918,1.109577,1.8912831,2.0035092
2010,7,19,2.074905,2.0905374,2.0915664,2.0894076,2.0517105,2.0002731,1.9950315,2.0603709,2.0752473,2.0907243,2.0917008,2.0909784,2.0889729,2.0835108,2.0239947,2.003652,1.9885656,2.0054748,2.0156829,2.064615,2.0695269,2.0782398,2.0866377,2.0830992
2010,7,20,2.0507907,2.051784,2.0558328,2.0790588,2.088828,2.0849892,2.0608791,2.0878557,2.0965434,2.0990865,2.0983053,2.0987232,2.0972217,2.0980113,2.0971986,2.0990235,2.0993427,2.0994939,2.0992965,2.0992818,2.0987043,2.0991831,2.1,2.1
2010,7,21,2.1,2.1,2.1,2.0996577,2.0994351,2.0990172,2.0990613,2.093952,2.0981898,2.0975745,2.0923959,2.0916882,2.0570865,1.8813606,2.0149941,2.0429598,2.0076042,1.9937211,1.737372,1.2023151,0.8066205,1.239714,1.4130942,1.4515914
2010,7,22,1.6028628,1.5924447,1.3475658,1.1168325,0.7510398,0.4394754,0.3548223,0.5469975,0.1247694,0,0.1597029,0.2719143,0.3919797,0.3008208,0.3008208,0.2594487,0.2022174,0.1179381,0,0,0,0,0,0
2010,7,23,0,0,0.1254456,0.1890084,0.2469936,0.2312919,0.3134628,0.4709691,0.7938336,1.2015948,1.3510161,1.0976091,1.1066748,1.5071721,1.4928081,1.2888372,1.1498466,1.13715,1.1005092,1.2948411,1.1911221,0.6152643,0.7209804,0.614985
2010,7,24,0.2054619,0.2833047,0.2911902,0.5110308,0.5265351,0.726873,0.6877374,0.8033319,0.9973908,1.4690088,1.9740525,2.0900796,2.0987904,2.1,2.0994015,2.0964468,2.0934354,2.0968563,2.0977089,2.0985804,2.0979693,2.0956194,2.0837628,2.0500788
2010,7,25,1.797159,1.1063115,0.8655675,0.5749338,0.4006758,0.5956734,0.4698288,0.5924058,0.8191785,1.1632593,1.5247134,1.8654006,1.7711316,1.6645272,1.8753357,1.9355574,1.9468869,1.8180288,1.505931,1.5878961,1.6832046,1.6241085,1.162896,1.000608
2010,7,26,1.3933122,1.7213973,1.9930218,2.0437683,2.0100885,1.9725909,1.901907,1.9702767,1.9982067,1.9572,1.8415089,1.9397931,1.9474287,1.9412568,1.9626096,1.9763058,1.9396797,1.9535922,1.9271448,1.8683889,1.7312715,1.7748654,1.6729272,1.2382797
2010,7,27,1.194375,1.1958198,1.1487588,1.1835306,1.1505711,1.0188822,1.1077626,1.8145092,1.8599742,1.831221,1.7294487,1.6515828,1.6365132,1.6709007,1.5994986,1.5040641,1.4509425,1.6632441,1.6484391,1.5913086,1.5213492,1.2228447,0.9040332,0.4105521
2010,7,28,0.3937437,0.2881914,0.2319009,0.1956633,0.1594467,0.1424934,0.3771474,1.0541748,1.1447688,0.940674,0.5295297,0.413616,0.4813221,0.5441835,0.5110308,0.4429341,0.3840207,0.5112744,0.44751,0.4739406,0.5594022,0.3340008,0.2543457,0.7043904
2010,7,29,1.1309823,1.7234805,1.9615239,2.0270418,2.0188665,2.0044962,1.9819863,1.9897752,2.012703,2.0509755,2.0449002,2.0386065,2.0345241,2.0202378,1.9728681,2.0091561,2.0197632,1.9520214,1.9228608,2.046975,2.0660409,2.0705559,1.9640775,1.8269412
2010,7,30,1.8269412,1.8544386,2.003652,2.0196435,2.0103531,1.9308639,1.6724211,1.9346271,1.9625109,1.9253199,1.7588739,1.6028628,1.3551489,1.2300309,1.1026848,1.1817225,1.0595928,1.0494813,1.0758699,1.1560101,1.030743,0.9519384,1.1429544,0.8960784
2010,7,31,1.3413414,1.5850422,1.8152526,1.9422648,1.9437075,1.9505409,1.9308639,2.0042862,1.9614231,1.7934315,1.3022373,0.5457186,0.5171397,0.3424386,0.1998675,0.1502151,0.1240953,0.1708623,0.1958712,0.2668638,0.1438836,0.1939014,0.1311324,0.1309896
2010,8,1,0.1996554,0.5536923,0.9061122,1.4476896,1.7273907,1.851633,1.7344425,1.9927089,2.0035092,1.914003,1.647387,1.8915687,2.0475315,2.084376,2.0927739,2.0937,2.0775783,2.0804406,2.0884059,2.0971776,2.0967345,2.0996388,2.0997144,2.1
2010,8,2,2.1,2.0993511,2.0022261,1.8588423,1.3987008,0.8178534,1.3204695,1.8359712,1.7407278,1.0231914,0.2914905,0.2733318,0.1715028,0.099078,0.0753165,0.1622082,0.2312919,0.4766979,0.4599,0.7554834,0.9824136,1.6552326,1.76547,1.6565325
2010,8,3,1.8999876,1.9462338,2.0215293,2.0245575,1.9491528,1.6673391,1.2264399,1.5907416,1.5764175,1.4214039,1.291311,1.159998,0.9724617,1.1415033,1.0653762,0.9172338,0.8375241,0.7957929,0.5434191,0.3615234,0.2949765,0.1910328,0.0761439,0.1041579
2010,8,4,0.1503768,0.391587,0.6219864,0.7899192,0.8338407,0.8099154,0.7406259,1.3309275,0.9774345,0.4902051,0.2051343,0.1480479,0.184233,0.2021103,0.1713201,0.1356705,0.1234926,0.1288833,0.1459899,0.2368338,0.30051,0.4281732,0.2850729,0.5086011
2010,8,5,0.3657444,0.8751183,1.0188822,0.9664326,0.768579,0.6116439,0.4673298,0.793506,0.9298023,1.4427987,1.5723624,1.8018147,1.9247088,1.9743255,1.9787838,1.9879167,1.9791324,2.02545,2.0829165,2.0934354,2.0903211,2.0933535,2.0951616,2.0967891
2010,8,6,2.0984376,2.0990676,2.0993931,2.0992314,2.0992503,2.0250615,1.1121159,0.9399705,0.4965954,0.432621,0.7912233,0.5568003,0.3147522,0.172515,0.4218837,1.0476774,1.2806976,1.1139303,0.4563321,0.2727648,0.1534806,0.1551396,0.7605801,0.4336857
2010,8,7,0.1519203,0,0,0,0,0,0,0,0,0,0.0630189,0.0803292,0.0702282,0.0767697,0,0,0,0,0,0,0.0859971,0.0894873,0,0
2010,8,8,0.0635019,0.0905667,0.0682962,0,0,0,0,0,0,0.1605618,0.278061,0.4292274,0.3813348,0.204267,0.1633422,0.1840356,0.158592,0.1365504,0.0926625,0.1418046,0.1279803,0.1943151,0.0754803,0.1502151
2010,8,9,0.132699,0.0829563,0,0,0,0.0693126,0.1274973,0.2994264,0.7961205,0.9134055,0.8135484,0.5620125,0.2037252,0.1152837,0.0978453,0.1548057,0.7117341,1.0379418,0.5426547,0,0.2210334,0.4256469,0.3541041,0.4892643
2010,8,10,0.5042541,0.4785438,0.987399,1.6784628,1.0845597,1.4167566,0.9484146,1.0823862,1.1730369,1.1799144,0.5098149,0.2480331,0.2021103,0.3521364,0.2476425,0.1911336,0.2169825,0.2469936,0.2763327,0.3668532,0.3629871,0.4237611,0.5196009,0.5120052
2010,8,11,1.3523937,1.6164519,1.7301333,1.677963,1.8527922,1.7715474,1.3953345,1.7317251,1.7707158,1.0124247,0.6214236,0.7526253,1.0491201,1.4233905,1.5118152,1.4931231,1.1494833,1.1044992,1.3780704,1.4699706,1.3578999,1.3831671,0.9941778,1.0365012
